audit_id,fold,source_group,image_name,original_image,rendered_image,person_count,label_evidence_count,sampling_stratum,selection_seed
W0184,0,8_tunnel,8_tunnel.jpg (130).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (130).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0184_8_tunnel.jpg (130).jpg,1,2,people_single__evidence_1-4,20260827
W0185,0,8_tunnel,8_tunnel.jpg (132).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (132).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0185_8_tunnel.jpg (132).jpg,1,2,people_single__evidence_1-4,20260827
W0186,0,8_tunnel,8_tunnel.jpg (135).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (135).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0186_8_tunnel.jpg (135).jpg,1,2,people_single__evidence_1-4,20260827
W0187,0,8_tunnel,8_tunnel.jpg (16).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (16).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0187_8_tunnel.jpg (16).jpg,1,2,people_single__evidence_1-4,20260827
W0188,0,8_tunnel,8_tunnel.jpg (22).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (22).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0188_8_tunnel.jpg (22).jpg,1,2,people_single__evidence_1-4,20260827
W0189,0,8_tunnel,8_tunnel.jpg (28).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (28).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0189_8_tunnel.jpg (28).jpg,2,4,people_2-3__evidence_1-4,20260827
W0190,0,8_tunnel,8_tunnel.jpg (29).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (29).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0190_8_tunnel.jpg (29).jpg,2,4,people_2-3__evidence_1-4,20260827
W0191,0,8_tunnel,8_tunnel.jpg (32).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (32).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0191_8_tunnel.jpg (32).jpg,2,4,people_2-3__evidence_1-4,20260827
W0192,0,8_tunnel,8_tunnel.jpg (35).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (35).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0192_8_tunnel.jpg (35).jpg,2,4,people_2-3__evidence_1-4,20260827
W0193,0,8_tunnel,8_tunnel.jpg (5).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (5).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0193_8_tunnel.jpg (5).jpg,1,2,people_single__evidence_1-4,20260827
W0194,0,8_tunnel,8_tunnel.jpg (59).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (59).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0194_8_tunnel.jpg (59).jpg,1,2,people_single__evidence_1-4,20260827
W0195,0,8_tunnel,8_tunnel.jpg (87).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (87).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0195_8_tunnel.jpg (87).jpg,2,4,people_2-3__evidence_1-4,20260827
W0196,0,8_tunnel,8_tunnel.jpg (90).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (90).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0196_8_tunnel.jpg (90).jpg,3,6,people_2-3__evidence_5-9,20260827
W0197,0,8_tunnel,8_tunnel.jpg (93).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (93).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0197_8_tunnel.jpg (93).jpg,3,6,people_2-3__evidence_5-9,20260827
W0198,0,8_tunnel,8_tunnel.jpg (95).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (95).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0198_8_tunnel.jpg (95).jpg,3,6,people_2-3__evidence_5-9,20260827
W0199,0,8_tunnel,8_tunnel.jpg (96).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (96).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0199_8_tunnel.jpg (96).jpg,3,6,people_2-3__evidence_5-9,20260827
W0200,0,8_tunnel,8_tunnel.jpg (99).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold0\images\test\8_tunnel.jpg (99).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0200_8_tunnel.jpg (99).jpg,3,6,people_2-3__evidence_5-9,20260827
W0201,1,9_tunnel,9_tunnel (1012).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (1012).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0201_9_tunnel (1012).jpg,6,12,people_4+__evidence_10+,20260827
W0202,1,9_tunnel,9_tunnel (1102).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (1102).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0202_9_tunnel (1102).jpg,2,4,people_2-3__evidence_1-4,20260827
W0203,1,9_tunnel,9_tunnel (13).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (13).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0203_9_tunnel (13).jpg,4,4,people_4+__evidence_1-4,20260827
W0204,1,9_tunnel,9_tunnel (15).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (15).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0204_9_tunnel (15).jpg,2,3,people_2-3__evidence_1-4,20260827
W0205,1,9_tunnel,9_tunnel (19).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (19).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0205_9_tunnel (19).jpg,3,2,people_2-3__evidence_1-4,20260827
W0206,1,9_tunnel,9_tunnel (24).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (24).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0206_9_tunnel (24).jpg,1,2,people_single__evidence_1-4,20260827
W0207,1,9_tunnel,9_tunnel (280).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (280).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0207_9_tunnel (280).jpg,6,2,people_4+__evidence_1-4,20260827
W0208,1,9_tunnel,9_tunnel (283).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (283).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0208_9_tunnel (283).jpg,6,4,people_4+__evidence_1-4,20260827
W0209,1,9_tunnel,9_tunnel (332).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (332).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0209_9_tunnel (332).jpg,2,4,people_2-3__evidence_1-4,20260827
W0210,1,9_tunnel,9_tunnel (34).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (34).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0210_9_tunnel (34).jpg,3,5,people_2-3__evidence_5-9,20260827
W0211,1,9_tunnel,9_tunnel (356).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (356).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0211_9_tunnel (356).jpg,1,1,people_single__evidence_1-4,20260827
W0212,1,9_tunnel,9_tunnel (427).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (427).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0212_9_tunnel (427).jpg,3,6,people_2-3__evidence_5-9,20260827
W0213,1,9_tunnel,9_tunnel (457).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (457).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0213_9_tunnel (457).jpg,4,6,people_4+__evidence_5-9,20260827
W0214,1,9_tunnel,9_tunnel (571).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (571).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0214_9_tunnel (571).jpg,3,5,people_2-3__evidence_5-9,20260827
W0215,1,9_tunnel,9_tunnel (621).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (621).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0215_9_tunnel (621).jpg,4,6,people_4+__evidence_5-9,20260827
W0216,1,9_tunnel,9_tunnel (672).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (672).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0216_9_tunnel (672).jpg,1,2,people_single__evidence_1-4,20260827
W0217,1,9_tunnel,9_tunnel (732).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (732).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0217_9_tunnel (732).jpg,1,2,people_single__evidence_1-4,20260827
W0218,1,9_tunnel,9_tunnel (802).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (802).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0218_9_tunnel (802).jpg,7,13,people_4+__evidence_10+,20260827
W0219,1,9_tunnel,9_tunnel (807).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (807).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0219_9_tunnel (807).jpg,10,15,people_4+__evidence_10+,20260827
W0220,1,9_tunnel,9_tunnel (987).jpg,D:\ppe_pilot\source_disjoint_protocol_20260805_v3\rate_10pct\seed0\fold1\images\test\9_tunnel (987).jpg,audit\independent_worker_state_random_20260827_v1\annotated_images\W0220_9_tunnel (987).jpg,4,7,people_4+__evidence_5-9,20260827
